city_id,city_name,district_id,district_name,urban_id,urban_name,id,display_name,search_display_name,latitude,longitude
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,197,ბახმაროს ქ.,ბახმაროს ქუჩა,41.733969,44.808137
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,156,ბადიაურის ქ.,ბადიაურის ქუჩა,41.691094,44.821672
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,157,ბაზალეთის ქ.,ბაზალეთის ქუჩა,41.707901,44.772753
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,178,ბარისახოს ქ.,ბარისახოს ქუჩა,41.828536,44.78064
1,თბილისი,1,გლდანი-ნაძალადევი,6,თემქა,2059,ბარამიძის ქ.,Baramidze St,41.773189,44.798529
1,თბილისი,1,გლდანი-ნაძალადევი,11,სან. ზონა,11337,ბარამიძის ქ.,Baramidze St,41.773203,44.798506
1,თბილისი,3,დიდუბე-ჩუღურეთი,27,ჩუღურეთი,13303,ბარაკონის ქ.,barakoni street,41.727961,44.836523
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,162,ბაკურიანის ქ.,Bakuriani St,41.716813,44.76944
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,163,ბაკურციხის ქ.,Bakurtsikhe St,41.717573,44.76979
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,167,ბამბის რიგი,ბამბის რიგი,41.690553,44.808635
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,3291,ბახტრიონის ქ.,Bakhtrioni St,41.720372,44.76601
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,4910,ბარონ დე ბაის I ჩიხ.,Baron De Bai I Dead End,41.785225,44.723934
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,195,ბაჩანას ჩიხი,ბაჩანას ჩიხი,41.694809,44.813285
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,165,ბალანჩივაძის ქ.,ბალანჩივაძის ქუჩა,41.716376,44.773418
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,173,ბარათაშვილის ქ.,ბარათაშვილის ქუჩა (თიანეთის გზატკეცილი.),41.807232,44.817265
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,174,ბარათაშვილის ქ.,ბარათაშვილის ქუჩა,41.696513,44.805254
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,180,ბარისახოს ჩიხი,ბარისახოს ჩიხი,41.829345,44.785557
1,თბილისი,6,ძველი თბილისი,64,ვერა,187,ბაქრაძე დ. ქ.,ბაქრაძე დ. ქუჩა,41.705721,44.78565
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,3571,ბარნოვი ვ. ქ.,Vasil Barnov St,41.707242,44.77608
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,7498,ბაბილოძე გ. ქ.,Giorgi Babilodze St,41.811551,44.834388
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,155,ბაგრატიონი ჯ. ქ.,ბაგრატიონი ჯ. ქუჩა,41.725344,44.76596
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,160,ბათუმის I ჩიხი,ბათუმის I ჩიხი,41.727479,44.790347
1,თბილისი,6,ძველი თბილისი,64,ვერა,188,ბაქრაძე დიმ. ქ.,ბაქრაძე დიმ. ქუჩა,41.706173,44.786294
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,4754,ბარათაშვილი ნ. ქ.,ნიკოლოზ ბარათაშვილის ქუჩა,41.776353,44.719838
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,4996,ბარათაშვილი ნ. ქ.,Nikoloz Baratshvili St,41.81019,44.821398
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,5673,ბარათაშვილი ბ. ქ.,ბიძინა ბარათაშვილის ქუჩა,41.775204,44.752869
1,თბილისი,6,ძველი თბილისი,64,ვერა,183,ბარნოვის I ჩიხი,ბარნოვის I ჩიხი,41.706311,44.778249
1,თბილისი,6,ძველი თბილისი,64,ვერა,185,ბარნოვის 3 ჩიხი,ბარნოვის 3 ჩიხი,41.703424,44.788595
1,თბილისი,6,ძველი თბილისი,64,ვერა,193,ბაშალეიშვილი ნ. ქ.,ბაშალეიშვილი ნათიას ქუჩა,41.702381,44.780719
1,თბილისი,3,დიდუბე-ჩუღურეთი,27,ჩუღურეთი,196,ბახვის შესახვევი,ბახვის შესახვევი,41.697891,44.811518
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,8348,ბარნაბიშვილი გ. ქ.,გიორგი ბარნაბიშვილის ქუჩა,41.718487,44.72679
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,159,ბათუმის შესახვევი,ბათუმის შესახვევი,41.727536,44.790304
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,161,ბათუმის II ჩიხი,ბათუმის II ჩიხი,41.62188,44.918654
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,198,ბახმაროს შესახვევი,ბახმაროს შესახვევი,41.73363,44.806176
1,თბილისი,5,ისანი-სამგორი,53,ისანი,2066,კ. ბაქრაძის ქ.,Kote Bakradze St,41.69156,44.844753
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,3476,ა. ბაქრაძის ქ.,Akaki Baqradze St,41.747505,44.771372
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,3565,დ. ბაქრაძის ქ.,დავით ბაქრაძის ქუჩა,41.736181,44.781094
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,176,ბარალეთის შესახვევი,ბარალეთის შესახვევი,41.814402,44.799065
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,179,ბარისახოს შესახვევი,ბარისახოს შესახვევი,41.829472,44.780013
1,თბილისი,6,ძველი თბილისი,64,ვერა,190,ბაქრაძე დიმ ჩიხი,ბაქრაძე დიმ ჩიხი,41.705376,44.786167
1,თბილისი,2,თბილისის შემოგარენი,22,წყნეთი,7049,ნუშის ბაღების ქ.,Nushis Baghebi St,41.704417,44.708973
1,თბილისი,6,ძველი თბილისი,64,ვერა,2918,დიმ. ბაქრაძის ქ.,Dimitri Bakradze St,41.705777,44.785449
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,2944,ი. ბაბუციძის ქ.,Ilia Babutsidze St,41.667883,44.893737
1,თბილისი,5,ისანი-სამგორი,53,ისანი,2949,მიკოლა ბაჟანის ქ.,Mikola Bazhani St,41.675362,44.841465
1,თბილისი,2,თბილისის შემოგარენი,22,წყნეთი,7061,ვაშლის ბაღების ქ.,Vashlis Baghebi St,41.695142,44.696598
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,166,ბალანჩინი ჯორჯის ქ.,ბალანჩინი ჯორჯის ქუჩა,41.7868,44.776244
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,3364,ს. ბაღაშვილის ქ.,Spartak Baghashvili St,41.825992,44.800782
1,თბილისი,4,ვაკე-საბურთალო,46,ნუცუბიძის ფერდობი,3566,ა. ბანძელაძის ქ.,ალექსანდრე ბანძელაძის ქუჩა,41.736551,44.728643
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,175,ბარათელის ქუჩა; ჩიხი,ბარათელის ქუჩა,41.816729,44.798577
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,11101,წმ. ბარბარეს დას.,St Barbare Settlemet,41.664103,44.89833
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,2956,თ. ბატონიშვილის ქ.,Teimuraz Batonishvili St,41.814795,44.84351
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,3199,მ. ბალანჩივაძის ქ.,Meliton And Andria Balanchivadze St,41.716518,44.773965
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,3597,ვ. ბატონიშვილის ქ.,Vakhushti Batonishvili St,41.774435,44.756822
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,5674,ბარათაშვილი ბ. I შეს.,Bidzina Baratashvili I Turn,41.775474,44.749589
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,7761,ბატონიშვილი ვ. I ჩიხ.,Vakhushti Batonishvili I Dead End,41.775383,44.757803
1,თბილისი,5,ისანი-სამგორი,53,ისანი,168,ბანაკის დასახლება I ქ.,ბანაკის დასახლება I ქუჩა,41.692415,44.838469
1,თბილისი,6,ძველი თბილისი,64,ვერა,184,ბარნოვის II შესახვევი,ბარნოვის II შესახვევი,41.706607,44.784827
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,7762,ბატონიშვილი ვ. II ჩიხ.,Vakhusti Batonishvili II Dead End,41.774619,44.757624
1,თბილისი,6,ძველი თბილისი,64,ვერა,32704,ბარნოვის ქ.,ბარნოვის ქ.,41.705231,44.781204
1,თბილისი,5,ისანი-სამგორი,53,ისანი,169,ბანაკის დასახლება II ქ.,ბანაკის დასახლება II ქუჩა,41.692431,44.838414
1,თბილისი,5,ისანი-სამგორი,58,ორხევი,171,ბანეთაშვილის ქუჩა (ორხევი),ბანეთაშვილის ქუჩა (ორხევი),41.689973,44.924391
1,თბილისი,2,თბილისის შემოგარენი,22,წყნეთი,7062,ვაშლის ბაღების I შეს.,Vashlis Baghebi I Turn,41.694118,44.695712
1,თბილისი,5,ისანი-სამგორი,53,ისანი,170,ბანაკის დასახლება III ქ.,ბანაკის დასახლება III ქუჩა,41.694042,44.837395
1,თბილისი,5,ისანი-სამგორი,56,ნავთლუღი,164,ბალადინის ქუჩა; შესახვევი,ბალადინის ქუჩა,41.675734,44.85419
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,35455,ბაქრაძე დ. ქ,ბაქრაძე დ. ქ,41.70579,44.785415
1,თბილისი,6,ძველი თბილისი,64,ვერა,189,ბაქრაძე დიმ  II შესახვევი,ბაქრაძე დიმ  II შესახვევი,41.706071,44.786288
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,51156,ბაირამაშვილის ქ.,ბაირამაშვილის ქ.,41.7796816246438,44.83655784319804
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,182,ბარნოვის ქუჩა #1-39; 2-42,ბარნოვის ქუჩა ,41.703679,44.784602
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,35458,ბაქრაძე ა. ქ,ბაქრაძე ა. ქ,41.747326,44.771193
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,199,ბახტრიონის ქუჩა #3/5 და 4/6,ბახტრიონის ქუჩა ,41.721335,44.774023
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,151,ბაგინეთის ქ.,Bagineti St,41.744736,44.790624
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,181,ბარნოვის ქუჩა # 41-87; 44-88,ბარნოვის ქუჩა ,41.70491,44.781916
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,194,"ბაჩანას ქუჩა; ჩიხი, შესახვევი",ბაჩანას ქუჩა,41.694982,44.813598
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,152,ბაგრატ III ქ.,Bagrat III St,41.790449,44.747242
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,200,"ბახტრიონის ქუჩა ყველა გარდა #3/5, 4/6",ბახტრიონის ქუჩა ყველა გარდა ,41.720398,44.766192
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,8350,ბარათაშვილი მ. ჩიხ. (შანხაის დასახლება),Marika Baratashvili Dead End,41.720864,44.740266
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,150,გერცელ ბააზოვის ქ.,გერცელ ბააზოვის ქუჩა,41.686856,44.812352
1,თბილისი,3,დიდუბე-ჩუღურეთი,26,სვანეთის უბანი,154,პეტრე ბაგრატიონის ქ.,პეტრე ბაგრატიონის ქუჩა,41.709937,44.820493
1,თბილისი,3,დიდუბე-ჩუღურეთი,23,დიდუბე,153,ვახუშტი ბაგრატიონის ქ.,ვახუშტი ბაგრატიონის ქუჩა,41.72747,44.787861
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,21940,გიორგი ბარნაბიშვილის ქ.,გიორგი ბარნაბიშვილის ქუჩა,41.718509,44.727084
1,თბილისი,2,თბილისის შემოგარენი,14,ბეთანია,3282,ბეთანია,Betania Church,41.690026,44.61151
1,თბილისი,6,ძველი თბილისი,63,ელია,201,ბედიას ქ.,ბედიას ქუჩა,41.637005,44.91826
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,223,ბერიძის ქ.,ბერიძის ქუჩა,41.694158,44.796033
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,2058,ბესიკის ქ.,Besik St,41.698281,44.795449
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,203,ბეთლემის ქ.,ბეთლემის ქუჩა,41.689256,44.807238
1,თბილისი,6,ძველი თბილისი,63,ელია,231,ბეღლეთის ქ.,ბეღლეთის ქუჩა,41.701164,44.821115
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,1991,ბერბუკის ქ.,Berbuki St,41.718137,44.781461
1,თბილისი,6,ძველი თბილისი,67,სოლოლაკი,2826,ბეთლემის ქ.,Betlemi St,41.689263,44.807266
1,თბილისი,6,ძველი თბილისი,57,ორთაჭალა,4559,ბერძენის ქ.,Berdzeni St,41.683071,44.821822
1,თბილისი,6,ძველი თბილისი,63,ელია,9292,ბეთანიის ქ.,Betania St,41.697778,44.822875
1,თბილისი,6,ძველი თბილისი,64,ვერა,207,ბელინსკის ქ.,ბელინსკის ქუჩა,41.703857,44.785242
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,228,ბესიკის გას,ბესიკის გას,41.696966,44.794198
1,თბილისი,1,გლდანი-ნაძალადევი,5,თბილისის ზღვა,5889,ბეშენოვას ქ.,Beshenova St,41.742127,44.831494
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,206,ბელიაშვილი ქ.,ბელიაშვილი ქუჩა,41.77138,44.779277
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,205,ბეთლემის ჩიხი,ბეთლემის ჩიხი,41.688889,44.806487
1,თბილისი,3,დიდუბე-ჩუღურეთი,25,კუკია,209,ბენაშვილის გას,ბენაშვილის გას,41.712759,44.805997
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,216,ბეჟანიშვილის ქ.,ბეჟანიშვილის ქუჩა,41.747354,44.795009
1,თბილისი,4,ვაკე-საბურთალო,43,ლისი,222,ბერიტაშვილის ქ.,ბერიტაშვილის ქუჩა,41.744116,44.7193
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,224,ბერძენიშვილის ქ.,ბერძენიშვილის ქუჩა,41.709011,44.758692
1,თბილისი,4,ვაკე-საბურთალო,38,ვაკე,225,ბერძენიშვილის ქ.,ბერძენიშვილის ქუჩა,41.708447,44.758592
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,8347,ბედია ე. ქ.,Ermile Bedia St,41.727057,44.719666
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,211,ბენდელიანი ჭ. ქ,ბენდელიანი ჭ. ქ,41.740301,44.798265
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,7830,ბელიაშვილის შეს.,Akaki Beliashvili Turn,41.784482,44.779022
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,229,ბესიკის მოედანი,ბესიკის მოედანი,41.696458,44.793317
1,თბილისი,1,გლდანი-ნაძალადევი,5,თბილისის ზღვა,5884,ბეთაშვილი ჯ. ქ.,ჯუმბერ ბეთაშვილის ქუჩა,41.733182,44.83895
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,210,ბენდელიანი ზ. ქ.,ბენდელიანი ზ. ქუჩა,41.714942,44.780716
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,220,ბერიაშვილი გ. ქ.,ბერიაშვილი გ. ქუჩა,41.691696,44.889308
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,4896,ტ. ბელოის ქ.,Timote Beloi St,41.786024,44.735508
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,227,ბესიკის I ჩიხი,ბესიკის I ჩიხი,41.688855,44.773361
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,2640,ვ. ბერიძის ქ.,Vukol Beridze St,41.69421,44.796007
1,თბილისი,4,ვაკე-საბურთალო,30,დიღომი 1-9,4497,ნ. ბერაძის ქ.,ნიკოლოზ ბერაძის ქუჩა,41.817453,44.776789
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,217,ბეჟანიშვილის  I გას,ბეჟანიშვილის  I გას,41.748431,44.7943
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,7887,ბელიაშვილის I ჩიხ.,აკაკი ბელიაშვილის I ჩიხი,41.761406,44.779329
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,218,ბეჟანიშვილის  II გას,ბეჟანიშვილის  II გას,41.748419,44.798319
1,თბილისი,6,ძველი თბილისი,65,კრწანისი,230,ბექა ოპიზარის ქ.,ბექა ოპიზარის ქუჩა,41.684802,44.818931
1,თბილისი,4,ვაკე-საბურთალო,48,სოფ. დიღომი,4752,ბერი გობრონის ქ.,Beri Gobroni St,41.772026,44.720786
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,7831,ბელიაშვილის II ჩიხ.,აკაკი ბელიაშვილის II ჩიხი,41.783044,44.780783
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,2704,ა. ბელიაშვილის ქ.,Akaki Beliashvili St,41.771286,44.779259
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,1788,ჭიჭინაძე ბესარიონის ქ.,ჭიჭინაძე ბესარიონის ქუჩა,41.672541,44.914939
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,212,ბენდელიანი ჭ. I ჩიხი,ბენდელიანი ჭ. I ჩიხი,41.741708,44.792518
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,213,ბენდელიანი ჭ. II ჩიხი,ბენდელიანი ჭ. II ჩიხი,41.739337,44.801601
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,214,ბენდელიანი ჭ. შესახვევი,ბენდელიანი ჭ. შესახვევი,41.742531,44.791692
1,თბილისი,4,ვაკე-საბურთალო,30,დიღომი 1-9,4534,ნ. ბერაძის II ჩიხ.,Nikoloz Beradze II Dead End,41.815258,44.774776
1,თბილისი,4,ვაკე-საბურთალო,43,ლისი,7083,ბერიტაშვილი ი. II შეს.,Ivan Beritashvili II Turn,41.73491,44.74893
1,თბილისი,4,ვაკე-საბურთალო,43,ლისი,7085,ბერიტაშვილი ი. IV შეს.,Ivan Beritashvili IV Turn,41.734801,44.749633
1,თბილისი,4,ვაკე-საბურთალო,43,ლისი,7084,ბერიტაშვილი ი. III შეს.,Ivan Beritashvili III Turn,41.73412,44.748954
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,219,ბერბუკის ქუჩა; შესახვევი,ბერბუკის ქუჩა,41.717938,44.781122
1,თბილისი,4,ვაკე-საბურთალო,29,დიდი დიღომი,2419,ბერტა ფონ ზუტნერის ქ.,ბერტა ფონ ზუტნერის ქუჩა,41.78234,44.735877
1,თბილისი,3,დიდუბე-ჩუღურეთი,25,კუკია,208,ბენაშვილის ქუჩა;  შესახვევი,ბენაშვილის ქუჩა,41.711601,44.805246
1,თბილისი,3,დიდუბე-ჩუღურეთი,26,სვანეთის უბანი,221,ბერიაშვილი დ. ქუჩა; ჩიხი,ბერიაშვილი დ. ქუჩა,41.708719,44.812318
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,1790,ჭიჭინაძე ბესარიონის 1 ჩიხი,ჭიჭინაძე ბესარიონის 1 ჩიხი,41.668724,44.92041
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,1791,ჭიჭინაძე ბესარიონის 2 ჩიხი,ჭიჭინაძე ბესარიონის 2 ჩიხი,41.668846,44.919109
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,1792,ჭიჭინაძე ბესარიონის 3 ჩიხი,ჭიჭინაძე ბესარიონის 3 ჩიხი,41.669433,44.91871
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,1793,ჭიჭინაძე ბესარიონის 4 ჩიხი,ჭიჭინაძე ბესარიონის 4 ჩიხი,41.669951,44.918281
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,1794,ჭიჭინაძე ბესარიონის 5 ჩიხი,ჭიჭინაძე ბესარიონის 5 ჩიხი,41.670498,44.917849
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,1795,ჭიჭინაძე ბესარიონის 6 ჩიხი,ჭიჭინაძე ბესარიონის 6 ჩიხი,41.671184,44.917745
1,თბილისი,5,ისანი-სამგორი,59,სამგორი,1789,ჭიჭინაძე ბესარიონის შესახვევი,ჭიჭინაძე ბესარიონის შესახვევი,41.676743,44.905728
1,თბილისი,5,ისანი-სამგორი,53,ისანი,2709,ბერი გაბრიელ სალოსის გამზ.,"Beri Gabriel Salosi Avenue, Beri Gabriel Salosi Ave, T'bilisi, Georgia",41.672684,44.864155
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,226,ბესიკის ქუჩა; შესახვევიახვევები,ბესიკის ქუჩა,41.698166,44.795247
1,თბილისი,1,გლდანი-ნაძალადევი,10,ნაძალადევი,215,ბენდელიანის გორა (ზემო დასახლება),ბენდელიანის გორა (ზემო დასახლება),41.738538,44.803284
1,თბილისი,5,ისანი-სამგორი,53,ისანი,1964,ბერი გაბრიელ სალოსის VI შეს.,ბერი გაბრიელ სალოსის VI შესახვევი,41.671552,44.871598
1,თბილისი,5,ისანი-სამგორი,53,ისანი,11485,ბერი გაბრიელ სალოსის IV შეს.,ბერი გაბრიელ სალოსის IV შესახვევი,41.674647,44.860884
1,თბილისი,4,ვაკე-საბურთალო,46,ნუცუბიძის ფერდობი,1205,ბესარიონ ჟღენტის ქ.,ბესარიონ ჟღენტის ქ.,41.72897,44.725763
1,თბილისი,5,ისანი-სამგორი,117,აფრიკა,21963,ბესარიონ ჭიჭინაძის ქ.,ბესარიონ ჭიჭინაძის ქუჩა,41.672686,44.914842
1,თბილისი,6,ძველი თბილისი,63,ელია,232,ბზიფის ქ.,ბზიფის ქუჩა,41.696327,44.82276
1,თბილისი,6,ძველი თბილისი,63,ელია,233,ბზიფის შესახვევი,ბზიფის შესახვევი,41.695995,44.824161
1,თბილისი,5,ისანი-სამგორი,52,ვარკეთილი,21948,ბზითაგორის ქ.,ბზითაგორის ქუჩა,41.69217,44.876998
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,234,ბიჭვინთის ქ.,ბიჭვინთის ქუჩა,41.821549,44.78313
1,თბილისი,4,ვაკე-საბურთალო,43,ლისი,3457,ა. ბიწაძის ქ.,ა. ბიწაძის ქუჩა,41.740627,44.7185
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,236,ბიჭვინთის I ჩიხი,ბიჭვინთის I ჩიხი,41.820571,44.783004
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,235,ბიჭვინთის შესახვევი,ბიჭვინთის შესახვევი,41.821109,44.783456
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,237,ბიჭვინთის II ჩიხი,ბიჭვინთის II ჩიხი,41.819962,44.78367
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,239,ბიჭვინთის IV ჩიხი,ბიჭვინთის IV ჩიხი,41.821063,44.782065
1,თბილისი,1,გლდანი-ნაძალადევი,1,ავჭალა,238,ბიჭვინთის III ჩიხი,ბიჭვინთის III ჩიხი,41.821498,44.782383
1,თბილისი,1,გლდანი-ნაძალადევი,11,სან. ზონა,240,ბოგვის ქ.,ბოგვის ქუჩა,41.759103,44.792859
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,7605,ბორითის ქ.,Boriti St,41.780466,44.843528
1,თბილისი,5,ისანი-სამგორი,53,ისანი,244,ბოლნისის ქ.,ბოლნისის ქუჩა,41.677019,44.844033
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,250,ბორჯომის ქ.,Borjomi St,41.778404,44.857133
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,254,ბოჭორმის ქ.,ბოჭორმის ქუჩა,41.686389,44.828546
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,6249,ბოლნისის ქ.,Bolnisi St,41.781474,44.845493
1,თბილისი,6,ძველი თბილისი,62,ავლაბარი,249,ბოროდინის ქ.,ბოროდინის ქუჩა,41.691423,44.81824
1,თბილისი,3,დიდუბე-ჩუღურეთი,26,სვანეთის უბანი,241,ბოდავის I-ქ,ბოდავის I-ქ,41.70835,44.815774
1,თბილისი,3,დიდუბე-ჩუღურეთი,26,სვანეთის უბანი,242,ბოდავი II-ქ,ბოდავი II-ქ,41.707833,44.816758
1,თბილისი,5,ისანი-სამგორი,53,ისანი,245,ბოლნისის ჩიხ.,ბოლნისის ჩიხი,41.677118,44.843695
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,253,ბოჭორიშვილის ქ.,ბოჭორიშვილის ქუჩა,41.706964,44.806392
1,თბილისი,6,ძველი თბილისი,64,ვერა,252,ბოცვაძე ლ. ქ.,ბოცვაძე ლ. ქუჩა,41.710376,44.784869
1,თბილისი,4,ვაკე-საბურთალო,47,საბურთალო,247,ბოლქვაძის ზ. ქ.,ბოლქვაძის ზ. ქუჩა,41.718026,44.775678
1,თბილისი,3,დიდუბე-ჩუღურეთი,24,დიღმის მასივი,2860,ნ. ბოხუას ქ.,Nodar Bakhua St,41.780081,44.779214
1,თბილისი,1,გლდანი-ნაძალადევი,12,სოფ. გლდანი,5741,ბორჩალოელი ხ. ქ.,Khudia Borchaloeli St,41.815997,44.843676
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,5921,ბოჭორიშვილი ა. ქ.,Angia Bochorishvili St,41.792216,44.819866
1,თბილისი,1,გლდანი-ნაძალადევი,9,მუხიანი,6250,ბოლნისის I ჩიხ.,Bolnisi I Dead End,41.781822,44.845353
1,თბილისი,6,ძველი თბილისი,61,აბანოთუბანი,251,ბოტანიკურის ქუჩა; ჩიხი,ბოტანიკურის ქუჩა,41.688199,44.810351
1,თბილისი,5,ისანი-სამგორი,56,ნავთლუღი,1853,ხმელნიცკი ბოგდანის ჩიხი,ხმელნიცკი ბოგდანის ჩიხი,41.674198,44.855418
1,თბილისი,5,ისანი-სამგორი,53,ისანი,243,ბოდბის ქუჩა; შესახვევი,ბოდბის ქუჩა,41.687229,44.823731
1,თბილისი,6,ძველი თბილისი,66,მთაწმინდა,248,ბორბალოს ქუჩა; შესახვევი; ჩიხი,ბორბალოს ქუჩა,41.69964,44.790581
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,1599,შეშელიძის ქუჩა #109დან ბოლომდე,შეშელიძის ქუჩა ,41.78761,44.803883
1,თბილისი,1,გლდანი-ნაძალადევი,2,გლდანი,1600,შეშელიძის ქუჩა #112დან ბოლომდე,შეშელიძის ქუჩა ,41.788313,44.806848
1,თბილისი,5,ისანი-სამგორი,56,ნავთლუღი,1848,ხმელნიცკი ბოგდანის 1 შესახვევი,ხმელნიცკი ბოგდანის 1 შესახვევი,41.669976,44.87651
